CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment
13090,9,14,8910.82,5,5,5,555,Champions
13091,28,1,345.82,4,1,2,412,Others
13092,71,5,477.83,3,4,3,343,Loyal Customers
13093,276,8,7832.47,1,5,5,155,At Risk
13094,21,12,1927.32,4,5,4,454,Champions
13095,71,1,74.39999999999999,3,1,1,311,Others
13097,33,10,6010.42,4,5,5,455,Champions
13098,1,28,28882.44,5,5,5,555,Champions
13099,99,1,207.36,2,1,2,212,Hibernating
13101,234,1,101.19,1,1,1,111,Hibernating
13102,1,24,6424.09,5,5,5,555,Champions
13103,40,1,243.94,3,1,2,312,Others
13104,3,6,1098.48,5,4,3,543,Loyal Customers
13106,133,1,76.5,2,1,1,211,Hibernating
13107,44,4,1531.62,3,4,4,344,Loyal Customers
13108,373,1,350.06,1,1,2,112,Hibernating
13109,60,2,786.54,3,3,3,333,Others
13110,31,7,1488.67,4,5,4,454,Champions
13113,1,24,12245.96,5,5,5,555,Champions
13115,12,4,2294.78,5,4,4,544,Champions
13116,138,1,501.14,2,1,3,213,Others
13117,22,8,984.91,4,5,3,453,Loyal Customers
13118,20,5,1197.81,4,4,4,444,Champions
13120,239,1,30.6,1,1,1,111,Hibernating
13121,269,1,283.73,1,1,2,112,Hibernating
13122,94,2,922.39,2,3,3,233,At Risk
13124,90,3,3866.33,2,4,5,245,At Risk
13126,5,8,2099.64,5,5,4,554,Champions
13127,78,1,259.17,3,1,2,312,Others
13130,94,1,64.0,2,1,1,211,Hibernating
13131,23,3,1073.3,4,4,3,443,Loyal Customers
13132,262,1,77.3,1,1,1,111,Hibernating
13133,274,2,109.8,1,3,1,131,Others
13134,86,4,1793.58,2,4,4,244,At Risk
13135,197,1,3096.0,1,1,5,115,Others
13136,56,5,2607.61,3,4,4,344,Loyal Customers
13137,11,8,3650.41,5,5,5,555,Champions
13138,22,6,962.39,4,4,3,443,Loyal Customers
13139,16,7,5064.9400000000005,4,5,5,455,Champions
13140,108,3,423.72,2,4,3,243,At Risk
13141,85,5,2388.75,3,4,4,344,Loyal Customers
13142,19,1,307.09000000000003,4,1,2,412,Others
13144,333,1,110.95,1,1,1,111,Hibernating
13145,40,4,618.52,3,4,3,343,Loyal Customers
13146,26,1,228.91,4,1,2,412,Others
13147,10,4,712.8,5,4,3,543,Loyal Customers
13148,29,12,3707.12,4,5,5,455,Champions
13149,14,4,1676.06,5,4,4,544,Champions
13151,296,1,1257.87,1,1,4,114,Others
13153,6,1,486.22,5,1,3,513,Others
13155,33,4,971.76,4,4,3,443,Loyal Customers
13157,49,4,1741.22,3,4,4,344,Loyal Customers
13158,95,4,1201.06,2,4,4,244,At Risk
13159,9,4,1437.85,5,4,4,544,Champions
13160,22,1,91.8,4,1,1,411,Others
13161,313,1,112.75,1,1,1,111,Hibernating
13162,122,4,1688.29,2,4,4,244,At Risk
13165,46,2,1021.48,3,3,3,333,Others
13166,283,1,417.2,1,1,3,113,Others
13167,19,4,791.33,4,4,3,443,Loyal Customers
13168,36,4,1319.19,3,4,4,344,Loyal Customers
13169,64,2,712.88,3,3,3,333,Others
13170,27,1,116.01,4,1,1,411,Others
13171,22,3,468.41,4,4,3,443,Loyal Customers
13173,4,2,353.65000000000003,5,3,2,532,Potential Loyalists
13174,16,3,2817.03,4,4,4,444,Champions
13176,46,1,492.84,3,1,3,313,Others
13177,65,1,282.45,3,1,2,312,Others
13178,26,11,5725.47,4,5,5,455,Champions
13182,45,1,121.18,3,1,1,311,Others
13183,8,9,3957.78,5,5,5,555,Champions
13184,15,10,1701.29,4,5,4,454,Champions
13185,268,1,71.4,1,1,1,111,Hibernating
13186,40,3,1575.89,3,4,4,344,Loyal Customers
13187,337,1,236.02,1,1,2,112,Hibernating
13188,11,1,114.6,5,1,1,511,Others
13189,19,2,260.68,4,3,2,432,Potential Loyalists
13192,95,2,911.94,2,3,3,233,At Risk
13193,61,1,117.88,3,1,1,311,Others
13194,136,1,60.7,2,1,1,211,Hibernating
13196,11,4,1797.78,5,4,4,544,Champions
13198,10,6,3401.24,5,4,5,545,Champions
13199,4,38,9817.12,5,5,5,555,Champions
13200,19,4,870.09,4,4,3,443,Loyal Customers
13203,10,4,869.46,5,4,3,543,Loyal Customers
13207,15,2,250.26,4,3,2,432,Potential Loyalists
13208,59,6,1223.9,3,4,4,344,Loyal Customers
13209,30,8,5891.61,4,5,5,455,Champions
13210,94,1,353.48,2,1,2,212,Hibernating
13211,10,3,1197.42,5,4,4,544,Champions
13212,20,3,788.08,4,4,3,443,Loyal Customers
13213,57,5,1520.58,3,4,4,344,Loyal Customers
13216,268,1,333.74,1,1,2,112,Hibernating
13217,122,3,533.98,2,4,3,243,At Risk
13218,127,1,62.64,2,1,1,211,Hibernating
13220,78,4,819.2900000000001,3,4,3,343,Loyal Customers
13221,240,2,847.41,1,3,3,133,At Risk
13223,200,2,163.2,1,3,2,132,Others
13224,60,2,2155.95,3,3,4,334,Others
13225,3,7,6463.84,5,5,5,555,Champions
13226,273,1,108.21,1,1,1,111,Hibernating
13227,202,1,257.7,1,1,2,112,Hibernating
13228,81,1,358.0,3,1,2,312,Others
13229,226,1,160.95,1,1,2,112,Hibernating
13230,4,14,2806.97,5,5,4,554,Champions
13232,13,7,1357.6,5,5,4,554,Champions
13233,74,2,605.12,3,3,3,333,Others
13235,212,1,1031.07,1,1,3,113,Others
13236,25,2,744.85,4,3,3,433,Potential Loyalists
13238,17,4,700.73,4,4,3,443,Loyal Customers
13239,262,1,329.56,1,1,2,112,Hibernating
13240,96,4,663.65,2,4,3,243,At Risk
13242,112,3,270.40000000000003,2,4,2,242,Others
13243,203,1,600.07,1,1,3,113,Others
13244,93,1,121.74,2,1,1,211,Hibernating
13245,51,1,430.5,3,1,3,313,Others
13246,18,6,1987.3,4,4,4,444,Champions
13247,18,4,501.12,4,4,3,443,Loyal Customers
13248,125,2,465.68,2,3,3,233,At Risk
13249,92,3,711.41,2,4,3,243,At Risk
13253,157,2,1030.4,2,3,3,233,At Risk
13255,9,2,399.51,5,3,3,533,Potential Loyalists
13258,12,3,698.5799999999999,5,4,3,543,Loyal Customers
13259,62,1,292.32,3,1,2,312,Others
13260,61,1,557.62,3,1,3,313,Others
13261,269,2,944.1,1,3,3,133,At Risk
13262,263,1,200.29,1,1,2,112,Hibernating
13263,1,35,7454.07,5,5,5,555,Champions
13265,53,5,2107.66,3,4,4,344,Loyal Customers
13266,11,12,3834.26,5,5,5,555,Champions
13267,3,19,4521.49,5,5,5,555,Champions
13268,18,11,3214.69,4,5,5,455,Champions
13269,1,15,5346.2300000000005,5,5,5,555,Champions
13270,366,1,590.0,1,1,3,113,Others
13271,37,1,217.38,3,1,2,312,Others
13272,31,2,276.56,4,3,2,432,Potential Loyalists
13273,113,1,138.98,2,1,1,211,Hibernating
13276,64,2,590.9300000000001,3,3,3,333,Others
13277,16,4,258.4,4,4,2,442,Potential Loyalists
13278,41,1,542.73,3,1,3,313,Others
13279,78,1,137.75,3,1,1,311,Others
13280,122,3,814.86,2,4,3,243,At Risk
13282,18,3,1132.14,4,4,4,444,Champions
13283,60,2,93.66,3,3,1,331,Others
13284,331,1,201.19,1,1,2,112,Hibernating
13285,23,4,2709.12,4,4,4,444,Champions
13291,156,1,361.11,2,1,2,212,Hibernating
13292,39,2,578.94,3,3,3,333,Others
13294,190,2,873.74,1,3,3,133,At Risk
13295,360,1,201.2,1,1,2,112,Hibernating
13296,137,1,87.4,2,1,1,211,Hibernating
13297,8,4,2089.85,5,4,4,544,Champions
13298,1,1,360.0,5,1,2,512,Others
13299,268,1,142.5,1,1,1,111,Hibernating
13300,169,1,371.89,2,1,3,213,Others
13301,104,4,618.09,2,4,3,243,At Risk
13302,155,1,63.75,2,1,1,211,Hibernating
13304,351,1,300.42,1,1,2,112,Hibernating
13305,4,10,2000.86,5,5,4,554,Champions
13307,120,1,15.0,2,1,1,211,Hibernating
13308,23,3,1385.51,4,4,4,444,Champions
13309,7,5,1456.79,5,4,4,544,Champions
13310,28,3,1132.03,4,4,4,444,Champions
13311,4,2,598.57,5,3,3,533,Potential Loyalists
13313,22,5,1555.3200000000002,4,4,4,444,Champions
13314,2,3,775.94,5,4,3,543,Loyal Customers
13316,37,4,5977.73,3,4,5,345,Loyal Customers
13317,66,6,2273.68,3,4,4,344,Loyal Customers
13318,1,3,640.76,5,4,3,543,Loyal Customers
13319,5,26,10845.55,5,5,5,555,Champions
13320,78,4,1548.7,3,4,4,344,Loyal Customers
13321,72,2,567.36,3,3,3,333,Others
13322,17,1,199.48,4,1,2,412,Others
13323,3,5,787.85,5,4,3,543,Loyal Customers
13324,36,10,7121.95,3,5,5,355,Loyal Customers
13325,82,1,675.3,3,1,3,313,Others
13327,39,8,3627.77,3,5,5,355,Loyal Customers
13328,316,1,1308.48,1,1,4,114,Others
13329,32,2,789.0,4,3,3,433,Potential Loyalists
13330,93,3,1140.93,2,4,4,244,At Risk
13332,14,1,350.90000000000003,5,1,2,512,Others
13334,82,3,3536.82,3,4,5,345,Loyal Customers
13336,77,1,795.12,3,1,3,313,Others
13338,158,1,487.02,2,1,3,213,Others
13339,201,1,860.12,1,1,3,113,Others
13340,45,7,10736.48,3,5,5,355,Loyal Customers
13341,261,1,775.85,1,1,3,113,Others
13343,178,1,353.43,1,1,2,112,Hibernating
13344,68,3,2543.7200000000003,3,4,4,344,Loyal Customers
13345,288,1,389.5,1,1,3,113,Others
13347,70,1,341.36,3,1,2,312,Others
13348,64,1,233.76,3,1,2,312,Others
13349,11,1,247.32,5,1,2,512,Others
13350,16,2,979.12,4,3,3,433,Potential Loyalists
13351,66,1,373.94,3,1,3,313,Others
13352,60,1,397.98,3,1,3,313,Others
13354,71,1,743.53,3,1,3,313,Others
13355,122,1,674.7,2,1,3,213,Others
13356,80,1,768.24,3,1,3,313,Others
13357,257,1,609.95,1,1,3,113,Others
13358,269,1,439.03,1,1,3,113,Others
13359,64,1,439.56,3,1,3,313,Others
13362,9,4,3090.74,5,4,5,545,Champions
13363,18,2,992.5,4,3,3,433,Potential Loyalists
13364,71,1,134.96,3,1,1,311,Others
13365,34,2,2225.37,3,3,4,334,Others
13366,50,1,56.16,3,1,1,311,Others
13368,257,2,623.4,1,3,3,133,At Risk
13369,366,1,308.28000000000003,1,1,2,112,Hibernating
13370,372,1,754.87,1,1,3,113,Others
13372,90,1,378.64,2,1,3,213,Others
13373,61,3,3312.25,3,4,5,345,Loyal Customers
13375,89,1,778.65,2,1,3,213,Others
13376,99,3,1019.76,2,4,3,243,At Risk
13379,26,3,572.56,4,4,3,443,Loyal Customers
13381,32,6,3639.31,4,4,5,445,Champions
13382,281,1,222.99,1,1,2,112,Hibernating
13384,31,7,4151.93,4,5,5,455,Champions
13385,330,1,534.57,1,1,3,113,Others
13388,131,2,677.1,2,3,3,233,At Risk
13389,11,3,797.96,5,4,3,543,Loyal Customers
13390,75,1,544.08,3,1,3,313,Others
13391,204,1,59.8,1,1,1,111,Hibernating
13394,2,8,2520.02,5,5,4,554,Champions
13395,185,1,307.72,1,1,2,112,Hibernating
13396,29,2,1360.99,4,3,4,434,Potential Loyalists
13397,73,5,1544.13,3,4,4,344,Loyal Customers
13398,192,1,457.34,1,1,3,113,Others
13402,127,2,621.23,2,3,3,233,At Risk
13403,18,1,75.0,4,1,1,411,Others
13404,1,2,252.49,5,3,2,532,Potential Loyalists
13405,74,3,572.451,3,4,3,343,Loyal Customers
13408,2,62,28117.04,5,5,5,555,Champions
13410,24,5,1003.06,4,4,3,443,Loyal Customers
13411,107,1,213.55,2,1,2,212,Hibernating
13414,134,3,1390.5,2,4,4,244,At Risk
13416,44,2,712.5,3,3,3,333,Others
13417,5,2,640.83,5,3,3,533,Potential Loyalists
13418,12,18,6127.43,5,5,5,555,Champions
13419,64,1,221.06,3,1,2,312,Others
13420,150,2,159.85,2,3,2,232,Others
13421,40,2,1851.08,3,3,4,334,Others
13422,64,1,2626.3,3,1,4,314,Others
13425,108,3,1624.21,2,4,4,244,At Risk
13426,1,10,3641.32,5,5,5,555,Champions
13427,19,3,582.6,4,4,3,443,Loyal Customers
13428,10,1,218.47,5,1,2,512,Others
13429,11,4,1006.8,5,4,3,543,Loyal Customers
13430,19,2,679.45,4,3,3,433,Potential Loyalists
13431,67,2,1269.1,3,3,4,334,Others
13434,74,2,534.24,3,3,3,333,Others
13435,5,7,3809.89,5,5,5,555,Champions
13436,2,1,196.89,5,1,2,512,Others
13437,14,7,3408.06,5,5,5,555,Champions
13439,255,1,283.71,1,1,2,112,Hibernating
13441,92,1,296.64,2,1,2,212,Hibernating
13447,23,3,1129.14,4,4,4,444,Champions
13448,17,6,3539.3700000000003,4,4,5,445,Champions
13449,24,1,291.88,4,1,2,412,Others
13450,27,6,2043.72,4,4,4,444,Champions
13451,26,5,2976.15,4,4,5,445,Champions
13452,259,2,590.0,1,3,3,133,At Risk
13453,166,2,356.98,2,3,2,232,Others
13455,25,2,1058.34,4,3,3,433,Potential Loyalists
13456,18,6,1766.72,4,4,4,444,Champions
13458,7,14,9646.57,5,5,5,555,Champions
13460,29,2,183.44,4,3,2,432,Potential Loyalists
13461,39,3,1445.0,3,4,4,344,Loyal Customers
13462,253,1,151.5,1,1,1,111,Hibernating
13464,58,1,674.68,3,1,3,313,Others
13466,184,1,307.90000000000003,1,1,2,112,Hibernating
13467,11,2,1083.71,5,3,3,533,Potential Loyalists
13468,2,37,5704.97,5,5,5,555,Champions
13470,99,2,165.0,2,3,2,232,Others
13471,1,4,2531.58,5,4,4,544,Champions
13473,61,2,422.64,3,3,3,333,Others
13474,236,1,229.59,1,1,2,112,Hibernating
13475,191,4,1431.78,1,4,4,144,At Risk
13476,179,2,1238.47,1,3,4,134,At Risk
13477,38,6,1454.58,3,4,4,344,Loyal Customers
13479,201,2,300.95,1,3,2,132,Others
13481,46,5,1804.56,3,4,4,344,Loyal Customers
13482,232,1,184.64,1,1,2,112,Hibernating
13483,66,1,140.34,3,1,1,311,Others
13484,241,1,313.8,1,1,2,112,Hibernating
13485,233,1,454.24,1,1,3,113,Others
13486,78,3,1122.41,3,4,4,344,Loyal Customers
13487,58,3,575.4,3,4,3,343,Loyal Customers
13488,17,13,8968.31,4,5,5,455,Champions
13489,105,4,449.52,2,4,3,243,At Risk
13491,52,10,1215.82,3,5,4,354,Loyal Customers
13492,136,3,1269.84,2,4,4,244,At Risk
13493,275,2,618.63,1,3,3,133,At Risk
13494,312,1,316.26000000000005,1,1,2,112,Hibernating
13495,8,5,2044.87,5,4,4,544,Champions
13496,11,2,653.33,5,3,3,533,Potential Loyalists
13497,283,2,348.05,1,3,2,132,Others
13499,18,5,1159.11,4,4,4,444,Champions
13500,23,3,1166.77,4,4,4,444,Champions
13501,288,1,1340.32,1,1,4,114,Others
13502,17,3,292.0,4,4,2,442,Potential Loyalists
13503,71,1,216.85,3,1,2,312,Others
13504,64,1,295.93,3,1,2,312,Others
13505,73,4,4393.63,3,4,5,345,Loyal Customers
13506,316,2,458.52,1,3,3,133,At Risk
13507,3,4,2479.16,5,4,4,544,Champions
13508,244,1,110.97,1,1,1,111,Hibernating
13509,9,7,979.72,5,5,3,553,Loyal Customers
13510,1,4,1791.56,5,4,4,544,Champions
13512,261,1,251.21,1,1,2,112,Hibernating
13513,127,1,205.1,2,1,2,212,Hibernating
13514,74,1,152.20000000000002,3,1,2,312,Others
13515,73,4,891.12,3,4,3,343,Loyal Customers
13516,21,3,1389.41,4,4,4,444,Champions
13517,60,3,2128.42,3,4,4,344,Loyal Customers
13518,86,1,659.44,2,1,3,213,Others
13519,78,1,122.75,3,1,1,311,Others
13520,59,6,3624.35,3,4,5,345,Loyal Customers
13521,1,3,1093.65,5,4,3,543,Loyal Customers
13522,30,1,125.8,4,1,1,411,Others
13523,33,5,3964.88,4,4,5,445,Champions
13524,41,5,680.1800000000001,3,4,3,343,Loyal Customers
13525,15,2,628.78,4,3,3,433,Potential Loyalists
13527,34,7,2287.51,3,5,4,354,Loyal Customers
13529,79,2,307.76,3,3,2,332,Others
13531,205,2,483.8,1,3,3,133,At Risk
13532,34,1,210.31,3,1,2,312,Others
13533,183,3,270.79,1,4,2,142,Others
13534,2,25,5870.08,5,5,5,555,Champions
13536,1,7,3448.29,5,5,5,555,Champions
13538,43,7,1280.85,3,5,4,354,Loyal Customers
13539,86,3,631.34,2,4,3,243,At Risk
13544,40,2,291.41,3,3,2,332,Others
13546,12,3,626.99,5,4,3,543,Loyal Customers
13548,96,2,682.41,2,3,3,233,At Risk
13549,26,7,918.2,4,5,3,453,Loyal Customers
13551,319,1,91.8,1,1,1,111,Hibernating
13552,66,12,3740.07,3,5,5,355,Loyal Customers
13555,74,4,4149.28,3,4,5,345,Loyal Customers
13557,28,2,584.0600000000001,4,3,3,433,Potential Loyalists
13558,6,4,605.06,5,4,3,543,Loyal Customers
13560,7,1,174.37,5,1,2,512,Others
13561,216,1,141.86,1,1,1,111,Hibernating
13562,82,3,1799.3300000000002,3,4,4,344,Loyal Customers
13563,84,2,777.53,3,3,3,333,Others
13564,144,3,1749.02,2,4,4,244,At Risk
13565,19,2,240.22,4,3,2,432,Potential Loyalists
13566,41,2,874.71,3,3,3,333,Others
13568,173,1,192.85,2,1,2,212,Hibernating
13569,17,2,373.75,4,3,3,433,Potential Loyalists
13570,243,1,239.49,1,1,2,112,Hibernating
13571,13,12,2092.32,5,5,4,554,Champions
13572,206,1,1384.25,1,1,4,114,Others
13573,50,2,294.40000000000003,3,3,2,332,Others
13575,23,5,732.07,4,4,3,443,Loyal Customers
13576,10,18,6717.34,5,5,5,555,Champions
13577,25,4,1687.6,4,4,4,444,Champions
13579,15,2,467.04,4,3,3,433,Potential Loyalists
13581,309,1,118.0,1,1,1,111,Hibernating
13583,156,1,781.03,2,1,3,213,Others
13584,307,1,142.4,1,1,1,111,Hibernating
13587,64,1,712.4,3,1,3,313,Others
13588,16,9,2478.95,4,5,4,454,Champions
13589,15,2,379.65,4,3,3,433,Potential Loyalists
13590,11,6,1981.92,5,4,4,544,Champions
13591,65,3,1117.13,3,4,4,344,Loyal Customers
13592,36,4,247.96,3,4,2,342,Others
13593,108,5,2037.08,2,4,4,244,At Risk
13594,53,1,396.97,3,1,3,313,Others
13596,6,2,697.04,5,3,3,533,Potential Loyalists
13598,47,1,180.17,3,1,2,312,Others
13599,1,21,5153.67,5,5,5,555,Champions
13600,312,1,219.52,1,1,2,112,Hibernating
13601,45,2,693.32,3,3,3,333,Others
13602,65,1,428.89,3,1,3,313,Others
13603,26,1,164.34,4,1,2,412,Others
13606,29,3,280.54,4,4,2,442,Potential Loyalists
13607,40,1,678.01,3,1,3,313,Others
13610,12,7,1131.88,5,5,4,554,Champions
13611,89,3,1171.8,2,4,4,244,At Risk
13614,24,4,1610.46,4,4,4,444,Champions
13615,319,1,417.69,1,1,3,113,Others
13617,40,3,544.18,3,4,3,343,Loyal Customers
13618,174,1,177.34,1,1,2,112,Hibernating
13621,117,1,213.85,2,1,2,212,Hibernating
13623,31,5,747.78,4,4,3,443,Loyal Customers
13626,253,1,257.23,1,1,2,112,Hibernating
13627,59,5,1638.47,3,4,4,344,Loyal Customers
13629,23,11,7792.36,4,5,5,455,Champions
13630,5,7,2031.78,5,5,4,554,Champions
13631,100,11,3070.42,2,5,5,255,At Risk
13632,25,5,2121.27,4,4,4,444,Champions
13634,33,5,1575.16,4,4,4,444,Champions
13635,68,1,1071.03,3,1,3,313,Others
13636,37,5,949.12,3,4,3,343,Loyal Customers
13637,52,3,810.5,3,4,3,343,Loyal Customers
13638,16,1,122.64,4,1,1,411,Others
13639,74,1,1033.34,3,1,3,313,Others
13642,216,1,354.8,1,1,2,112,Hibernating
13643,31,3,519.44,4,4,3,443,Loyal Customers
13644,16,4,2624.26,4,4,4,444,Champions
13645,120,1,252.1,2,1,2,212,Hibernating
13647,10,4,1678.12,5,4,4,544,Champions
13649,257,2,346.6,1,3,2,132,Others
13650,17,6,1836.34,4,4,4,444,Champions
13651,35,2,94.2,3,3,1,331,Others
13652,46,3,1095.08,3,4,3,343,Loyal Customers
13654,43,6,2707.33,3,4,4,344,Loyal Customers
13655,114,2,932.97,2,3,3,233,At Risk
13656,165,2,379.65,2,3,3,233,At Risk
13657,11,2,382.14,5,3,3,533,Potential Loyalists
13658,10,5,2639.17,5,4,4,544,Champions
13659,206,2,1573.2,1,3,4,134,At Risk
13662,86,3,897.76,2,4,3,243,At Risk
13663,179,1,189.47,1,1,2,112,Hibernating
13666,60,3,84.65,3,4,1,341,Others
13667,149,1,305.02,2,1,2,212,Hibernating
13668,3,21,6363.59,5,5,5,555,Champions
13669,51,2,218.55,3,3,2,332,Others
13670,75,1,349.7,3,1,2,312,Others
13672,301,2,186.39,1,3,2,132,Others
13673,19,2,396.92,4,3,3,433,Potential Loyalists
13675,151,2,486.8200000000001,2,3,3,233,At Risk
13678,152,1,232.6,2,1,2,212,Hibernating
13680,1,4,3722.42,5,4,5,545,Champions
13681,18,4,827.83,4,4,3,443,Loyal Customers
13682,187,1,59.5,1,1,1,111,Hibernating
13684,286,1,67.23,1,1,1,111,Hibernating
13685,3,7,3119.44,5,5,5,555,Champions
13686,183,1,72.0,1,1,1,111,Hibernating
13689,63,1,910.0,3,1,3,313,Others
13690,59,1,172.25,3,1,2,312,Others
13692,25,3,1488.32,4,4,4,444,Champions
13694,4,50,65039.62,5,5,5,555,Champions
13695,31,15,2504.13,4,5,4,454,Champions
13697,39,1,151.3,3,1,1,311,Others
13699,155,1,308.58000000000004,2,1,2,212,Hibernating
13700,26,10,2265.12,4,5,4,454,Champions
13703,318,1,99.5,1,1,1,111,Hibernating
13704,5,9,2308.06,5,5,4,554,Champions
13705,8,3,711.86,5,4,3,543,Loyal Customers
13706,303,1,330.79,1,1,2,112,Hibernating
13707,267,2,806.41,1,3,3,133,At Risk
13708,271,1,296.88,1,1,2,112,Hibernating
13709,4,13,6328.05,5,5,5,555,Champions
13710,32,1,180.48,4,1,2,412,Others
13711,219,2,252.06,1,3,2,132,Others
13712,247,1,228.84,1,1,2,112,Hibernating
13715,281,5,1079.34,1,4,3,143,At Risk
13716,269,1,138.28,1,1,1,111,Hibernating
13717,32,6,1445.01,4,4,4,444,Champions
13718,246,2,306.55,1,3,2,132,Others
13719,15,5,1041.68,4,4,3,443,Loyal Customers
13720,117,4,799.9,2,4,3,243,At Risk
13721,36,1,524.14,3,1,3,313,Others
13722,132,3,2375.41,2,4,4,244,At Risk
13723,217,1,199.85,1,1,2,112,Hibernating
13725,50,8,1980.56,3,5,4,354,Loyal Customers
13726,39,2,1079.66,3,3,3,333,Others
13727,29,2,333.48,4,3,2,432,Potential Loyalists
13728,37,6,1016.14,3,4,3,343,Loyal Customers
13730,136,2,752.6,2,3,3,233,At Risk
13731,219,2,610.59,1,3,3,133,At Risk
13732,28,1,491.86,4,1,3,413,Others
13735,25,4,2885.24,4,4,4,444,Champions
13736,5,2,731.9,5,3,3,533,Potential Loyalists
13737,200,1,339.6,1,1,2,112,Hibernating
13739,18,1,216.9,4,1,2,412,Others
13740,241,1,350.75,1,1,2,112,Hibernating
13741,72,3,668.4300000000001,3,4,3,343,Loyal Customers
13742,17,12,3131.02,4,5,5,455,Champions
13743,3,7,1341.6,5,5,4,554,Champions
13744,95,2,1156.36,2,3,4,234,At Risk
13745,162,1,300.04,2,1,2,212,Hibernating
13747,374,1,79.6,1,1,1,111,Hibernating
13748,96,5,948.25,2,4,3,243,At Risk
13750,54,5,1647.26,3,4,4,344,Loyal Customers
13751,288,1,296.25,1,1,2,112,Hibernating
13752,124,6,1186.28,2,4,4,244,At Risk
13753,288,1,741.26,1,1,3,113,Others
13754,152,2,282.6,2,3,2,232,Others
13755,4,9,2161.35,5,5,4,554,Champions
13756,2,14,5189.52,5,5,5,555,Champions
13758,12,7,3190.55,5,5,5,555,Champions
13759,33,2,659.4100000000001,4,3,3,433,Potential Loyalists
13760,54,2,286.79,3,3,2,332,Others
13761,50,2,1070.65,3,3,3,333,Others
13762,219,1,306.72,1,1,2,112,Hibernating
13763,63,1,1714.96,3,1,4,314,Others
13764,71,3,1521.76,3,4,4,344,Loyal Customers
13767,2,37,17220.36,5,5,5,555,Champions
13769,2,10,2796.51,5,5,4,554,Champions
13771,64,4,2634.45,3,4,4,344,Loyal Customers
13772,34,3,1132.13,3,4,4,344,Loyal Customers
13774,82,1,345.0,3,1,2,312,Others
13777,1,33,25977.16,5,5,5,555,Champions
13778,103,1,178.7,2,1,2,212,Hibernating
13780,7,2,360.01,5,3,2,532,Potential Loyalists
13781,251,1,127.84,1,1,1,111,Hibernating
13782,13,6,912.0,5,4,3,543,Loyal Customers
13784,10,11,2462.79,5,5,4,554,Champions
13786,367,1,230.4,1,1,2,112,Hibernating
13787,76,2,309.04,3,3,2,332,Others
13790,4,1,348.79999999999995,5,1,2,512,Others
13791,128,2,1516.0,2,3,4,234,At Risk
13792,66,2,195.55,3,3,2,332,Others
13798,1,57,37153.85,5,5,5,555,Champions
13799,117,2,688.86,2,3,3,233,At Risk
13800,310,1,558.32,1,1,3,113,Others
13801,67,1,324.8,3,1,2,312,Others
13802,139,3,4599.42,2,4,5,245,At Risk
13803,255,1,277.07,1,1,2,112,Hibernating
13804,31,7,2635.79,4,5,4,454,Champions
13805,52,2,924.6,3,3,3,333,Others
13806,64,1,256.38,3,1,2,312,Others
13807,367,1,112.6,1,1,1,111,Hibernating
13808,6,5,1747.66,5,4,4,544,Champions
13809,305,1,155.05,1,1,2,112,Hibernating
13810,29,3,1499.01,4,4,4,444,Champions
13811,184,3,814.5,1,4,3,143,At Risk
13812,42,3,539.0,3,4,3,343,Loyal Customers
13813,40,4,1366.86,3,4,4,344,Loyal Customers
13814,92,2,1579.12,2,3,4,234,At Risk
13815,22,4,4027.36,4,4,5,445,Champions
13816,24,2,571.6700000000001,4,3,3,433,Potential Loyalists
13817,29,2,382.98,4,3,3,433,Potential Loyalists
13819,302,3,1140.35,1,4,4,144,At Risk
13821,145,2,385.64,2,3,3,233,At Risk
13822,6,2,632.0,5,3,3,533,Potential Loyalists
13823,19,2,957.66,4,3,3,433,Potential Loyalists
13824,33,5,1698.94,4,4,4,444,Champions
13826,176,1,189.5,1,1,2,112,Hibernating
13827,58,3,412.05,3,4,3,343,Loyal Customers
13828,22,1,209.49,4,1,2,412,Others
13831,16,6,2202.99,4,4,4,444,Champions
13832,19,1,52.2,4,1,1,411,Others
13833,159,1,384.8,2,1,3,213,Others
13835,25,4,834.57,4,4,3,443,Loyal Customers
13837,212,2,271.24,1,3,2,132,Others
13838,6,4,691.73,5,4,3,543,Loyal Customers
13841,253,1,85.0,1,1,1,111,Hibernating
13842,59,9,3385.62,3,5,5,355,Loyal Customers
13844,11,1,361.62,5,1,2,512,Others
13845,65,1,312.98,3,1,2,312,Others
13846,25,3,865.0600000000001,4,4,3,443,Loyal Customers
13848,92,3,1255.0,2,4,4,244,At Risk
13849,52,2,1537.95,3,3,4,334,Others
13850,129,1,1595.48,2,1,4,214,Others
13851,96,3,2651.46,2,4,4,244,At Risk
13853,57,1,1090.14,3,1,3,313,Others
13854,9,25,8109.519999999999,5,5,5,555,Champions
13856,169,3,388.5,2,4,3,243,At Risk
13858,57,1,216.17,3,1,2,312,Others
13859,326,1,201.16,1,1,2,112,Hibernating
13860,1,5,1245.9,5,4,4,544,Champions
13862,18,8,2209.36,4,5,4,454,Champions
13863,248,1,305.78,1,1,2,112,Hibernating
13865,58,4,501.56,3,4,3,343,Loyal Customers
13866,74,1,145.67,3,1,1,311,Others
13867,31,3,1015.29,4,4,3,443,Loyal Customers
13868,7,2,3192.54,5,3,5,535,Potential Loyalists
